"code";"description"
"X902";"Agresion con productos quimicos y sustancias nocivas no especificadas, escuelas, otras instituciones y areas administrativas  publicas"
"X903";"Agresion con productos quimicos y sustancias nocivas no especificadas, areas de deporte y atletismo"
"X904";"Agresion con productos quimicos y sustancias nocivas no especificadas, calles y carreteras"
"X905";"Agresion con productos quimicos y sustancias nocivas no especificadas, comercio y area de servicios"
"X906";"Agresion con productos quimicos y sustancias nocivas no especificadas, area industrial y de la construccion"
"X907";"Agresion con productos quimicos y sustancias nocivas no especificadas, granja"
"X908";"Agresion con productos quimicos y sustancias nocivas no especificadas, otro lugar especificado"
"X909";"Agresion con productos quimicos y sustancias nocivas no especificadas, lugar no especificado"
"X91";"Agresion Por Ahorcamiento, Estrangulamiento Y Sofocacion"
"X910";"Agresion por ahorcamiento, estrangulamiento y sofocacion, vivienda"
"X911";"Agresion por ahorcamiento, estrangulamiento y sofocacion, institucion residencial"
"X912";"Agresion por ahorcamiento, estrangulamiento y sofocacion, escuelas, otras instituciones y areas administrativas  publicas"
"X913";"Agresion por ahorcamiento, estrangulamiento y sofocacion, areas de deporte y atletismo"
"X914";"Agresion por ahorcamiento, estrangulamiento y sofocacion, calles y carreteras"
"X915";"Agresion por ahorcamiento, estrangulamiento y sofocacion, comercio y area de servicios"
"X916";"Agresion por ahorcamiento, estrangulamiento y sofocacion, area industrial y de la construccion"
"X917";"Agresion por ahorcamiento, estrangulamiento y sofocacion, granja"
"X918";"Agresion por ahorcamiento, estrangulamiento y sofocacion, otro lugar especificado"
"X919";"Agresion por ahorcamiento, estrangulamiento y sofocacion, lugar no especificado"
"X92";"Agresion Por Ahogamiento Y Sumersion"
"X920";"Agresion por ahogamiento y sumersion, vivienda"
"X921";"Agresion por ahogamiento y sumersion, institucion residencial"
"X922";"Agresion por ahogamiento y sumersion, escuelas, otras instituciones y areas administrativas  publicas"
"X923";"Agresion por ahogamiento y sumersion, areas de deporte y atletismo"
"X924";"Agresion por ahogamiento y sumersion, calles y carreteras"
"X925";"Agresion por ahogamiento y sumersion, comercio y area de servicios"
"X926";"Agresion por ahogamiento y sumersion, area industrial y de la construccion"
"X927";"Agresion por ahogamiento y sumersion, granja"
"X928";"Agresion por ahogamiento y sumersion, otro lugar especificado"
"X929";"Agresion por ahogamiento y sumersion, lugar no especificado"
"X93";"Agresion Con Disparo De Arma Corta"
"X930";"Agresion con disparo de arma corta, vivienda"
"X931";"Agresion con disparo de arma corta, institucion residencial"
"X932";"Agresion con disparo de arma corta, escuelas, otras instituciones y areas administrativas  publicas"
"X933";"Agresion con disparo de arma corta, areas de deporte y atletismo"
"X934";"Agresion con disparo de arma corta, calles y carreteras"
"X935";"Agresion con disparo de arma corta, comercio y area de servicios"
"X936";"Agresion con disparo de arma corta, area industrial y de la construccion"
"X937";"Agresion con disparo de arma corta, granja"
"X938";"Agresion con disparo de arma corta, otro lugar especificado"
"X939";"Agresion con disparo de arma corta, lugar no especificado"
"X94";"Agresion Con Disparo De Rifle, Escopeta Y Arma Larga"
"X940";"Agresion con disparo de rifle, escopeta y arma larga, vivienda"
"X941";"Agresion con disparo de rifle, escopeta y arma larga, institucion residencial"
"X942";"Agresion con disparo de rifle, escopeta y arma larga, escuelas, otras instituciones y areas administrativas  publicas"
"X943";"Agresion con disparo de rifle, escopeta y arma larga, areas de deporte y atletismo"
"X944";"Agresion con disparo de rifle, escopeta y arma larga, calles y carreteras"
"X945";"Agresion con disparo de rifle, escopeta y arma larga, comercio y area de servicios"
"X946";"Agresion con disparo de rifle, escopeta y arma larga, area industrial y de la construccion"
"X947";"Agresion con disparo de rifle, escopeta y arma larga, granja"
"X948";"Agresion con disparo de rifle, escopeta y arma larga, otro lugar especificado"
"X949";"Agresion con disparo de rifle, escopeta y arma larga, lugar no especificado"
"X95";"Agresion Con Disparo De Otras Armas Fuego, Y Las No Especificadas"
"X950";"Agresion con disparo de otras armas de fuego, y las no especificadas, vivienda"
"X951";"Agresion con disparo de otras armas de fuego, y las no especificadas, institucion residencial"
"X952";"Agresion con disparo de otras armas de fuego, y las no especificadas, escuelas, otras instituciones y areas administrativas  publicas"
"X953";"Agresion con disparo de otras armas de fuego, y las no especificadas, areas de deporte y atletismo"
"X954";"Agresion con disparo de otras armas de fuego, y las no especificadas, calles y carreteras"
"X955";"Agresion con disparo de otras armas de fuego, y las no especificadas, comercio y area de servicios"
"X956";"Agresion con disparo de otras armas de fuego, y las no especificadas, area industrial y de la construccion"
"X957";"Agresion con disparo de otras armas de fuego, y las no especificadas, granja"
"X958";"Agresion con disparo de otras armas de fuego, y las no especificadas, otro lugar especificado"
"X959";"Agresion con disparo de otras armas de fuego, y las no especificadas, lugar no especificado"
"X96";"Agresion Con Material Explosivo"
"X960";"Agresion con material explosivo, vivienda"
"X961";"Agresion con material explosivo, institucion residencial"
"X962";"Agresion con material explosivo, escuelas, otras instituciones y areas administrativas  publicas"
"X963";"Agresion con material explosivo, areas de deporte y atletismo"
"X964";"Agresion con material explosivo, calles y carreteras"
"X965";"Agresion con material explosivo, comercio y area de servicios"
"X966";"Agresion con material explosivo, area industrial y de la construccion"
"X967";"Agresion con material explosivo, granja"
"X968";"Agresion con material explosivo, otro lugar especificado"
"X969";"Agresion con material explosivo, lugar no especificado"
"X97";"Agresion Con Humo, Fuego Y Llamas"
"X970";"Agresion con humo, fuego y llamas, vivienda"
"X971";"Agresion con humo, fuego y llamas, institucion residencial"
"X972";"Agresion con humo, fuego y llamas, escuelas, otras instituciones y areas administrativas  publicas"
"X973";"Agresion con humo, fuego y llamas, areas de deporte y atletismo"
"X974";"Agresion con humo, fuego y llamas, calles y carreteras"
"X975";"Agresion con humo, fuego y llamas, comercio y area de servicios"
"X976";"Agresion con humo, fuego y llamas, area industrial y de la construccion"
"X977";"Agresion con humo, fuego y llamas, granja"
"X978";"Agresion con humo, fuego y llamas, otro lugar especificado"
"X979";"Agresion con humo, fuego y llamas, lugar no especificado"
"X98";"Agresion Con Vapor De Agua, Vapores Y Objetos Calientes"
"X980";"Agresion con vapor de agua, vapores y objetos calientes, vivienda"
"X981";"Agresion con vapor de agua, vapores y objetos calientes, institucion residencial"
"X982";"Agresion con vapor de agua, vapores y objetos calientes, escuelas, otras instituciones y areas administrativas  publicas"
"X983";"Agresion con vapor de agua, vapores y objetos calientes, areas de deporte y atletismo"
"X984";"Agresion con vapor de agua, vapores y objetos calientes, calles y carreteras"
"X985";"Agresion con vapor de agua, vapores y objetos calientes, comercio y area de servicios"
"X986";"Agresion con vapor de agua, vapores y objetos calientes, area industrial y de la construccion"
"X987";"Agresion con vapor de agua, vapores y objetos calientes, granja"
"X988";"Agresion con vapor de agua, vapores y objetos calientes, otro lugar especificado"
"X989";"Agresion con vapor de agua, vapores y objetos calientes, lugar no especificado"
"X99";"Agresion Con Objeto Cortante"
"X990";"Agresion con objeto cortante, vivienda"
"X991";"Agresion con objeto cortante, institucion residencial"
"X992";"Agresion con objeto cortante, escuelas, otras instituciones y areas administrativas  publicas"
"X993";"Agresion con objeto cortante, areas de deporte y atletismo"
"X994";"Agresion con objeto cortante, calles y carreteras"
"X995";"Agresion con objeto cortante, comercio y area de servicios"
"X996";"Agresion con objeto cortante, area industrial y de la construccion"
"X997";"Agresion con objeto cortante, granja"
"X998";"Agresion con objeto cortante, otro lugar especificado"
"X999";"Agresion con objeto cortante, lugar no especificado"
"Y00";"Agresion Con Objeto Romo O Sin Filo"
"Y000";"Agresion con objeto romo o sin filo, vivienda"
"Y001";"Agresion con objeto romo o sin filo, institucion residencial"
"Y002";"Agresion con objeto romo o sin filo, escuelas, otras instituciones y areas administrativas publicas"
"Y003";"Agresion con objeto romo o sin filo, areas de deporte y atletismo"
"Y004";"Agresion con objeto romo o sin filo, calles y carreteras"
"Y005";"Agresion con objeto romo o sin filo, comercio y area de servicios"
"Y006";"Agresion con objeto romo o sin filo, area industrial y de la construccion"
"Y007";"Agresion con objeto romo o sin filo, granja"
"Y008";"Agresion con objeto romo o sin filo, otro lugar especificado"
"Y009";"Agresion con objeto romo o sin filo, lugar no especificado"
"Y01";"Agresion Por Empujon Desde Un Lugar Elevado"
"Y010";"Agresion por empujon desde un lugar elevado, vivienda"
"Y011";"Agresion por empujon desde un lugar elevado, institucion residencial"
"Y012";"Agresion por empujon desde un lugar elevado, escuelas, otras instituciones y areas administrativas  publicas"
"Y013";"Agresion por empujon desde un lugar elevado, areas de deporte y atletismo"
"Y014";"Agresion por empujon desde un lugar elevado, calles y carreteras"
"Y015";"Agresion por empujon desde un lugar elevado, comercio y area de servicios"
"Y016";"Agresion por empujon desde un lugar elevado, area industrial y de la construccion"
"Y017";"Agresion por empujon desde un lugar elevado, granja"
"Y018";"Agresion por empujon desde un lugar elevado, otro lugar especificado"
"Y019";"Agresion por empujon desde un lugar elevado, lugar no especificado"
"Y02";"Agresion Por Empujar O Colocar A La Victima Delante De Objeto En Movimiento"
"Y020";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, vivienda"
"Y021";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, institucion residencial"
"Y022";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, escuelas, otras instituciones y areas administrativas  publicas"
"Y023";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, areas de deporte y atletismo"
"Y024";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, calles y carreteras"
"Y025";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, comercio y area de servicios"
"Y026";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, area industrial y de la construccion"
"Y027";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, granja"
"Y028";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, otro lugar especificado"
"Y029";"Agresion por empujar o colocar a la victima delante de objeto en movimiento, lugar no especificado"
"Y03";"Agresion Por Colision Vehiculo De Motor"
"Y030";"Agresion por colision de vehiculo de motor, vivienda"
"Y031";"Agresion por colision de vehiculo de motor, institucion residencial"
"Y032";"Agresion por colision de vehiculo de motor, escuelas, otras instituciones y areas administrativas  publicas"
"Y033";"Agresion por colision de vehiculo de motor, areas de deporte y atletismo"
"Y034";"Agresion por colision de vehiculo de motor, calles y carreteras"
