"code";"description"
"990104";"EDUCACIÓN GRUPAL EN SALUD, POR ENFERMERÍA"
"990105";"EDUCACIÓN GRUPAL EN SALUD, POR NUTRICIÓN Y DIETÉTICA"
"990106";"EDUCACIÓN GRUPAL EN SALUD, POR PSICOLOGÍA"
"990107";"EDUCACIÓN GRUPAL EN SALUD, POR TRABAJO SOCIAL"
"990108";"EDUCACIÓN GRUPAL EN SALUD, POR FISIOTERAPIA"
"990109";"EDUCACIÓN GRUPAL EN SALUD, POR TERAPIA OCUPACIONAL"
"990110";"EDUCACIÓN GRUPAL EN SALUD, POR FONIATRIA Y FONOAUDIOLOGÍA"
"990111";"EDUCACIÓN GRUPAL EN SALUD, POR AGENTE EDUCATIVO"
"990112";"EDUCACIÓN GRUPAL EN SALUD, POR HIGIENE ORAL"
"990113";"EDUCACIÓN GRUPAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO"
"990201";"EDUCACIÓN INDIVIDUAL EN SALUD, POR MEDICINA GENERAL"
"990202";"EDUCACIÓN INDIVIDUAL EN SALUD, POR MEDICINA ESPECIALIZADA"
"990203";"EDUCACIÓN INDIVIDUAL EN SALUD, POR ODONTOLOGÍA"
"990204";"EDUCACIÓN INDIVIDUAL EN SALUD, POR ENFERMERÍA"
"990205";"EDUCACIÓN INDIVIDUAL EN SALUD, POR NUTRICIÓN Y DIETÉTICA"
"990206";"EDUCACIÓN INDIVIDUAL EN SALUD, POR PSICOLOGÍA"
"990207";"EDUCACIÓN INDIVIDUAL EN SALUD, POR TRABAJO SOCIAL"
"990208";"EDUCACIÓN INDIVIDUAL EN SALUD, POR FISIOTERAPIA"
"990209";"EDUCACIÓN INDIVIDUAL EN SALUD, POR TERAPIA OCUPACIONAL"
"990210";"EDUCACIÓN INDIVIDUAL EN SALUD, POR FONIATRÍA Y FONOAUDIOLOGÍA"
"990211";"EDUCACIÓN INDIVIDUAL EN SALUD, POR AGENTE EDUCATIVO"
"990212";"EDUCACIÓN INDIVIDUAL EN SALUD, POR HIGIENE ORAL"
"990213";"EDUCACIÓN INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO"
"990221";"EDUCACIÓN INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACIÓN EN POBLACIÓN INFANTIL Y ADOLESCENTE"
"990222";"EDUCACIÓN INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACIÓN EN POBLACIÓN DE HOMBRES Y MUJERES EN EDAD FÉRTIL"
"990223";"EDUCACIÓN INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACIÓN EN POBLACIÓN DE MUJERES GESTANTES Y LACTANTES"
"990224";"EDUCACIÓN INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACIÓN EN POBLACIÓN DE ADULTO MAYOR"
"991100";"INYECCIÓN DE GLOBULINA INMUNE RH SOD"
"991202";"INMUNOTERAPIA CON EXTRACTO ALERGÉNICO POR VÍA SUBCUTÁNEA."
"991203";"INMUNOTERAPIA CON EXTRACTO ALERGÉNICO POR VÍA SUBLINGUAL."
"991205";"INDUCCIÓN DE TOLERANCIA ORAL A ALIMENTO"
"991206";"DESENSIBILIZACIÓN A MEDICAMENTO POR VÍA ORAL"
"991207";"DESENSIBILIZACIÓN A MEDICAMENTO POR VÍA PARENTERAL"
"991401";"INYECCIÓN DE GAMMA GLOBULINA O DE SUEROS INMUNES"
"991402";"APLICACIÓN INMUNOGLOBULINA ANTIRRÁBICA"
"991403";"APLICACIÓN INMUNOGLOBULINA ANTITETÁNICA"
"991501";"INFUSIÓN DE ALIMENTACIÓN PARENTERAL"
"991600";"INYECCIÓN DE ANTÍDOTO SOD"
"991800";"INFUSIÓN O ADMINISTRACIÓN DE SOLUCIONES DE LÍQUIDOS Y ELECTROLITOS SOD"
"992101";"INFILTRACIÓN, IRRIGACIÓN O INSTILACIÓN DE MEDICAMENTOS EN SUBESCARA"
"992102";"INYECCIÓN O INFUSIÓN DE ANTIBIÓTICO"
"992200";"INYECCIÓN O INFUSIÓN DE SUSTANCIA HORMONAL SOD"
"992300";"INYECCIÓN O INFILTRACIÓN DE ESTEROIDE SOD"
"992501";"TERAPIA ANTINEOPLÁSICA DE INDUCCIÓN "
"992502";"TERAPIA ANTINEOPLÁSICA INTRATECAL"
"992504";"POLITERAPIA ANTINEOPLÁSICA DE BAJA TOXICIDAD"
"992505";"POLITERAPIA ANTINEOPLÁSICA DE ALTA TOXICIDAD"
"992506";"ADMINISTRACIÓN (INFUSIÓN O PERFUSIÓN) DE TERAPIA ANTINEOPLÁSICA INTRARTERIAL (REGIONAL)"
"992507";"ADMINISTRACIÓN (INFUSIÓN O PERFUSIÓN) DE TERAPIA ANTINEOPLÁSICA EN CAVIDADES"
"992508";"TERAPIA ANTINEOPLÁSICA MIELOABLATIVA"
"992509";"MONOTERAPIA ANTINEOPLÁSICA DE BAJA TOXICIDAD"
"992511";"MONOTERAPIA ANTINEOPLÁSICA DE ALTA TOXICIDAD"
"992801";"INYECCIÓN O INFUSIÓN DE MODIFICADOR DE RESPUESTA BIOLÓGICA"
"992901";"INYECCIÓN DE VITAMINA K"
"992990";"INYECCIÓN O INFUSIÓN DE OTRA SUSTANCIA TERAPÉUTICA O PROFILÁCTICA"
"993101";"VACUNACIÓN CONTRA CÓLERA"
"993102";"VACUNACIÓN CONTRA TUBERCULOSIS [BCG]"
"993103";"VACUNACIÓN CONTRA MENINGOCOCO (AC o BC)"
"993104";"VACUNACIÓN CONTRA Haemophilus influenza tipo b"
"993105";"ADMINISTRACIÓN DE TOXOIDE DIFTÉRICO"
"993106";"VACUNACIÓN CONTRA NEUMOCOCO"
"993107";"ADMINISTRACIÓN DE TOXOIDE DE TÉTANOS"
"993120";"VACUNACIÓN COMBINADA CONTRA TÉTANOS Y DIFTERIA [Td]"
"993121";"VACUNACIÓN COMBINADA CONTRA FIEBRE TIFOIDEA Y PARATIFOIDEA [TAB]"
"993122";"VACUNACIÓN COMBINADA CONTRA DIFTERIA,TÉTANOS Y TOS FERINA [DPT]"
"993123";"VACUNACIÓN COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA,TÉTANOS Y TOS FERINA (TETRAVALENTE)"
"993124";"VACUNACIÓN COMBINADA CONTRA DIFTERIA, TÉTANOS, TOS FERINA y Hepatitis B (TETRAVALENTE)"
"993125";"VACUNACIÓN COMBINADA CONTRA DIFTERIA, TÉTANOS, TOS FERINA y POLIOMELITIS (IVP)"
"993130";"VACUNACIÓN COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TÉTANOS, TOS FERINA Y Hepatitis B (PENTAVALENTE)"
"993131";"VACUNACIÓN COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TÉTANOS, TOS FERINA Y POLIOMELITIS IVP (PENTAVALENTE)"
"993501";"VACUNACIÓN CONTRA POLIOMIELITIS (VOP O IVP)"
"993502";"VACUNACIÓN CONTRA Hepatitis A"
"993503";"VACUNACIÓN CONTRA Hepatitis B"
"993504";"VACUNACIÓN CONTRA FIEBRE AMARILLA"
"993505";"VACUNACIÓN CONTRA RABIA"
"993506";"VACUNACIÓN CONTRA SARAMPIÓN"
"993507";"VACUNACIÓN CONTRA PAROTIDITIS"
"993508";"VACUNACIÓN CONTRA RUBEÓLA"
"993509";"VACUNACIÓN CONTRA VARICELA"
"993510";"VACUNACIÓN CONTRA INFLUENZA"
"993512";"VACUNACIÓN CONTRA ROTAVIRUS"
"993513";"VACUNACIÓN CONTRA VIRUS Papiloma Humano [VPH]"
"993520";"VACUNACIÓN COMBINADA CONTRA SARAMPIÓN Y RUBEÓLA [SR] (DOBLE VIRAL)"
"993521";"VACUNACIÓN COMBINADA CONTRA Hepatitis A Y Hepatitis B"
"993522";"VACUNACIÓN COMBINADA CONTRA SARAMPIÓN, PAROTIDITIS Y RUBEÓLA [SRP] (TRIPLE VIRAL)"
"994100";"ADMINISTRACIÓN DE ANTITOXINA TETÁNICA SOD"
"994200";"ADMINISTRACIÓN DE ANTITOXINA DE BOTULISMO SOD"
"994300";"ADMINISTRACIÓN DE ANTITOXINA DIFTÉRICA SOD"
"995101";"VACUNACIÓN CONTRA LA MALARIA"
"995201";"OTRA VACUNACIÓN DEL PROGRAMA AMPLIADO DE INMUNIZACIONES"
"996101";"CARDIOVERSIÓN ELÉCTRICA A TÓRAX CERRADO ELECTIVA"
"996102";"CARDIOVERSIÓN ELÉCTRICA A TÓRAX CERRADO"
"996300";"MASAJE CARDÍACO A TÓRAX CERRADO SOD"
"996400";"ESTIMULACIÓN DE SENO CAROTÍDEO SOD"
"996901";"OTRA CONVERSIÓN DE RITMO CARDÍACO O RESUCITACIÓN CARDIOPULMONAR"
"997101";"APLICACIÓN DE SELLANTES DE AUTOCURADO"
"997102";"APLICACIÓN DE SELLANTES DE FOTOCURADO"
"997103";"TOPICACIÓN DE FLÚOR EN GEL"
"997104";"TOPICACIÓN DE FLÚOR EN SOLUCIÓN"
"997105";"APLICACIÓN DE RESINA PREVENTIVA"
"997106";"TOPICACIÓN DE FLÚOR EN BARNIZ"
"997301";"DETARTRAJE SUPRAGINGIVAL"
"997310";"CONTROL DE PLACA DENTAL"
"998001";"MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE COBIJAS CONVECTIVAS"
"998002";"MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE CALENTADORES DE LÍQUIDOS"
"998003";"MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE CALENTADORES ARTERIOVENOSOS"
"998004";"MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE COLCHONES CALENTADORES"
"998005";"SEGUIMIENTO Y CONTROL DE TEMPERATURA PERIOPERATORIA"
"998101";"MONITOREO Y CONTROL DE HIPOTERMIA CENTRAL"
"998102";"MONITOREO Y CONTROL DE HIPOTERMIA LOCAL"
"998201";"MONITOREO DE LA PROFUNDIDAD ANESTÉSICA"
"998202";"MONITOREO DEL ESTADO DE LA RELAJACIÓN MUSCULAR (UNIÓN MIONEURAL)"
"998203";"MONITOREO DE LA PERFUSIÓN TISULAR"
"998204";"MONITOREO DE OXIGENACIÓN CEREBRAL"
"998205";"MONITOREO DE FLUJO SANGUÍNEO CEREBRAL"
"998206";"MONITOREO DE METABOLISMO CEREBRAL"
"998207";"MONITOREO DE PRESIÓN INTRACRANEAL"
"998301";"FOTOTERAPIA CONTINUA"
"998303";"FOTOTERAPIA INTERMITENTE"
"998304";"FOTOQUIMIOTERAPIA"
"998305";"FOTOFÉRESIS"
"998501";"MONITOREO Y CONTROL DE HIPERTERMIA INDUCIDA (TERAPIA COMPLEMENTARIA)"
"998601";"COLOCACIÓN TRANSCUTÁNEA DE APÓSITOS O PARCHES PARA LA ESTIMULACIÓN DEL CRECIMIENTO ÓSEO"
"998701";"SOPORTE ANESTÉSICO PARA CONSULTA O APOYO DIAGNÓSTICO"
"998702";"SOPORTE DE SEDACIÓN PARA CONSULTA O APOYO DIAGNÓSTICO"
"998703";"MAPEO CORPORAL AUTOMATIZADO"
"999200";"TERAPIA DE FILTROS SOD"
"999301";"ACUPUNTURA"
"999401";"NEURALTERAPIA SUPERFICIAL (INFILTRACIÓN)"
"999402";"NEURALTERAPIA PROFUNDA (INFILTRACIÓN)"
"S50001";"CASA DE PASO"
"S50002";"GUÍAS BILINGÜES"
"S50003";"ACCIONES INDIVIDUALES DE MEDICINA TRADICIONAL"
"S50004";"ACCIONES INDIVIDUALES DE ADECUACIÓN SOCIOCULTURAL DE LOS SERVICIOS DE SALUD NO INDÍGENA"
"S50005";"ACCIONES INDIVIDUALES DE PROMOCIÓN Y PREVENCIÓN EN SALUD INDÍGENA"
"S50007";"TRANSPORTE URBANO"
"S50008";"TRANSPORTE INTERMUNICIPAL TERRESTRE"
"S50009";"TRANSPORTE INTERMUNICIPAL FLUVIAL"
"T34001";"TRANSPORTE NO ASISTENCIAL DEL PACIENTE (SIN APH O APOYO TERAPÉUTICO DURANTE EL TRASLADO)"
"T34002";"TRANSPORTE NO ASISTENCIAL ACUÁTICO EN ZONA DE DISPERSION"
"T34003";"TRANSPORTE NO ASISTENCIAL AÉREO EN ZONA DE DISPERSION"
"T34004";"TRANSPORTE NO ASISTENCIAL TERRESTRE  EN ZONA DE DISPERSION"
"I10001";"INFORMACIÓN EN SALUD PARA EL CUIDADO DEL AMBIENTE"
"I10002";"INFORMACIÓN EN SALUD SOBRE TENENCIA RESPONSABLE DE ANIMALES DE COMPAÑÍA Y DE PRODUCCIÓN, PREVENCIÓN Y CONTROL DE ZOONOSIS"
"I10003";"INFORMACIÓN EN SALUD SOBRE MANEJO SEGURO Y SOSTENIBLE DEL AGUA PARA CONSUMO HUMANO"
"I10004";"INFORMACIÓN EN SALUD SOBRE MANEJO SEGURO Y SOSTENIBLE DE SUSTANCIAS QUÍMICAS EN EL HOGAR Y EN EL ENTORNO LABORAL"
"I10005";"INFORMACIÓN EN SALUD SOBRE ASPECTOS RELACIONADOS CON LA CALIDAD DEL AIRE Y SALUD, EN LOS ENTORNOS HOGAR, COMUNITARIO Y LABORAL"
"I10006";"INFORMACIÓN EN SALUD SOBRE LA PROMOCIÓN DE LA ELIMINACIÓN DE BASURAS Y MANEJO DE EXCRETAS"
"I10101";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA SALUD MENTAL"
"I10101";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA SALUD MENTAL"
"I10101";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA SALUD MENTAL"
"I10101";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA SALUD MENTAL"
"I10102";"INFORMACIÓN EN SALUD PARA LA SANA CONVIVENCIA Y EL TEJIDO SOCIAL"
"I10102";"INFORMACIÓN EN SALUD PARA LA SANA CONVIVENCIA Y EL TEJIDO SOCIAL"
"I10102";"INFORMACIÓN EN SALUD PARA LA SANA CONVIVENCIA Y EL TEJIDO SOCIAL"
"I10102";"INFORMACIÓN EN SALUD PARA LA SANA CONVIVENCIA Y EL TEJIDO SOCIAL"
"I10103";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA VIOLENCIA"
"I10103";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA VIOLENCIA"
"I10103";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA VIOLENCIA"
"I10103";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA VIOLENCIA"
"I10104";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES FRENTE AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10104";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES FRENTE AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10104";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES FRENTE AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10104";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES FRENTE AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10105";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DE RIESGOS Y DAÑOS EN RELACIÓN AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10105";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DE RIESGOS Y DAÑOS EN RELACIÓN AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10105";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DE RIESGOS Y DAÑOS EN RELACIÓN AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10105";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DE RIESGOS Y DAÑOS EN RELACIÓN AL CONSUMO DE SUSTANCIAS PSICOACTIVAS"
"I10106";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DEL AUTOESTIGMA, ESTIGMA SOCIAL Y DISCRIMINACIÓN"
"I10106";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DEL AUTOESTIGMA, ESTIGMA SOCIAL Y DISCRIMINACIÓN"
"I10106";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DEL AUTOESTIGMA, ESTIGMA SOCIAL Y DISCRIMINACIÓN"
"I10106";"INFORMACIÓN EN SALUD PARA LA REDUCCIÓN DEL AUTOESTIGMA, ESTIGMA SOCIAL Y DISCRIMINACIÓN"
"I10107";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA CONDUCTA SUICIDA"
"I10107";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA CONDUCTA SUICIDA"
"I10107";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA CONDUCTA SUICIDA"
"I10107";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA CONDUCTA SUICIDA"
"I10108";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA EPILEPSIA (ACCIDENTALIDAD)"
"I10108";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA EPILEPSIA (ACCIDENTALIDAD)"
"I10108";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA EPILEPSIA (ACCIDENTALIDAD)"
"I10108";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE LA EPILEPSIA (ACCIDENTALIDAD)"
"I10109";"INFORMACIÓN EN SALUD PARA EL DESARROLLO DE HABILIDADES PARA LA VIDA"
"I10109";"INFORMACIÓN EN SALUD PARA EL DESARROLLO DE HABILIDADES PARA LA VIDA"
"I10109";"INFORMACIÓN EN SALUD PARA EL DESARROLLO DE HABILIDADES PARA LA VIDA"
"I10109";"INFORMACIÓN EN SALUD PARA EL DESARROLLO DE HABILIDADES PARA LA VIDA"
"I10201";"INFORMACIÓN EN SALUD SOBRE EL LIBRE EJERCICIO DE LA SEXUALIDAD, LA IDENTIDAD DE GÉNERO Y LA ORIENTACIÓN SEXUAL"
"I10201";"INFORMACIÓN EN SALUD SOBRE EL LIBRE EJERCICIO DE LA SEXUALIDAD, LA IDENTIDAD DE GÉNERO Y LA ORIENTACIÓN SEXUAL"
"I10201";"INFORMACIÓN EN SALUD SOBRE EL LIBRE EJERCICIO DE LA SEXUALIDAD, LA IDENTIDAD DE GÉNERO Y LA ORIENTACIÓN SEXUAL"
"I10201";"INFORMACIÓN EN SALUD SOBRE EL LIBRE EJERCICIO DE LA SEXUALIDAD, LA IDENTIDAD DE GÉNERO Y LA ORIENTACIÓN SEXUAL"
"I10202";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE VIOLENCIAS POR RAZONES DE GÉNERO Y VIOLENCIAS SEXUALES"
"I10202";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE VIOLENCIAS POR RAZONES DE GÉNERO Y VIOLENCIAS SEXUALES"
"I10202";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE VIOLENCIAS POR RAZONES DE GÉNERO Y VIOLENCIAS SEXUALES"
"I10202";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE VIOLENCIAS POR RAZONES DE GÉNERO Y VIOLENCIAS SEXUALES"
"I10203";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DEL EMBARAZO EN LA INFANCIA Y ADOLESCENCIA"
"I10203";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DEL EMBARAZO EN LA INFANCIA Y ADOLESCENCIA"
"I10203";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DEL EMBARAZO EN LA INFANCIA Y ADOLESCENCIA"
"I10204";"INFORMACIÓN EN SALUD PARA EL USO EFECTIVO DE MÉTODOS ANTICONCEPTIVOS MODERNOS Y ACCESO A LA ANTICONCEPCIÓN"
"I10204";"INFORMACIÓN EN SALUD PARA EL USO EFECTIVO DE MÉTODOS ANTICONCEPTIVOS MODERNOS Y ACCESO A LA ANTICONCEPCIÓN"
"I10204";"INFORMACIÓN EN SALUD PARA EL USO EFECTIVO DE MÉTODOS ANTICONCEPTIVOS MODERNOS Y ACCESO A LA ANTICONCEPCIÓN"
"I10204";"INFORMACIÓN EN SALUD PARA EL USO EFECTIVO DE MÉTODOS ANTICONCEPTIVOS MODERNOS Y ACCESO A LA ANTICONCEPCIÓN"
"I10205";"INFORMACIÓN EN SALUD SOBRE LA PREVENCIÓN DEL ABORTO INSEGURO Y ACCESO A LA INTERRUPCIÓN VOLUNTARIA DEL EMBARAZO"
"I10205";"INFORMACIÓN EN SALUD SOBRE LA PREVENCIÓN DEL ABORTO INSEGURO Y ACCESO A LA INTERRUPCIÓN VOLUNTARIA DEL EMBARAZO"
"I10205";"INFORMACIÓN EN SALUD SOBRE LA PREVENCIÓN DEL ABORTO INSEGURO Y ACCESO A LA INTERRUPCIÓN VOLUNTARIA DEL EMBARAZO"
"I10206";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE ITS, VIH/SIDA Y HEPATITIS"
"I10206";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE ITS, VIH/SIDA Y HEPATITIS"
"I10206";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE ITS, VIH/SIDA Y HEPATITIS"
"I10206";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE ITS, VIH/SIDA Y HEPATITIS"
"I10207";"INFORMACIÓN EN SALUD EN DERECHOS SEXUALES Y REPRODUCTIVOS Y EQUIDAD DE GÉNERO"
"I10207";"INFORMACIÓN EN SALUD EN DERECHOS SEXUALES Y REPRODUCTIVOS Y EQUIDAD DE GÉNERO"
"I10207";"INFORMACIÓN EN SALUD EN DERECHOS SEXUALES Y REPRODUCTIVOS Y EQUIDAD DE GÉNERO"
"I10207";"INFORMACIÓN EN SALUD EN DERECHOS SEXUALES Y REPRODUCTIVOS Y EQUIDAD DE GÉNERO"
"I10208";"INFORMACIÓN EN SALUD PARA MEJORAR EL ACCESO Y LA CALIDAD DE LOS SERVICIOS DE SALUD A ADOLESCENTES Y JÓVENES"
"I10208";"INFORMACIÓN EN SALUD PARA MEJORAR EL ACCESO Y LA CALIDAD DE LOS SERVICIOS DE SALUD A ADOLESCENTES Y JÓVENES"
"I10208";"INFORMACIÓN EN SALUD PARA MEJORAR EL ACCESO Y LA CALIDAD DE LOS SERVICIOS DE SALUD A ADOLESCENTES Y JÓVENES"
"I10209";"INFORMACIÓN EN SALUD MATERNA Y PERINATAL "
"I10209";"INFORMACIÓN EN SALUD MATERNA Y PERINATAL "
"I10209";"INFORMACIÓN EN SALUD MATERNA Y PERINATAL "
"I10301";"INFORMACIÓN EN SALUD EN PREVENCIÓN DE ENFERMEDADES INFECCIOSAS TRANSMITIDAS POR VÍA AÉREA Y CONTACTO DIRECTO"
"I10302";"INFORMACIÓN EN SALUD EN PREVENCIÓN DE ENFERMEDADES INFECCIOSAS TRANSMITIDAS SUELO, AGUA Y ALIMENTOS"
"I10303";"INFORMACIÓN EN SALUD EN PREVENCIÓN DE ENFERMEDADES INFECCIOSAS DESATENDIDAS"
"I10304";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ENFERMEDADES TRANSMITIDAS POR VECTORES"
"I10305";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ZOONOSIS"
"I10306";"INFORMACIÓN EN SALUD PARA LA PREVENCIÓN DE ENFERMEDADES INFECCIOSAS TRANSMITIDAS POR VÍA SANGUÍNEA"
"I10307";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA VACUNACIÓN EN LA POBLACIÓN OBJETO DEL PROGRAMA AMPLIADO DE INMUNIZACIONES - PAI"
"I10308";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE HÁBITOS HIGIÉNICOS"
"I10309";"INFORMACIÓN PARA LA SALUD DIRIGIDO A LA PROMOCIÓN DE LA HIGIENE DE MANOS"
"I10310";"INFORMACIÓN PARA LA SALUD DIRIGIDO A LA PROMOCIÓN DE LA HIGIENE FACIAL"
"I10311";"INFORMACIÓN PARA LA SALUD DIRIGIDO A LA PROMOCIÓN DE LA HIGIENE CORPORAL"
"I10401";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA ACTIVIDAD FÍSICA"
"I10401";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA ACTIVIDAD FÍSICA"
"I10402";"INFORMACIÓN EN SALUD PARA LA CESACIÓN DEL TABAQUISMO"
"I10402";"INFORMACIÓN EN SALUD PARA LA CESACIÓN DEL TABAQUISMO"
"I10403";"INFORMACIÓN EN SALUD PARA LA ALIMENTACIÓN SALUDABLE"
"I10403";"INFORMACIÓN EN SALUD PARA LA ALIMENTACIÓN SALUDABLE"
"I10404";"INFORMACIÓN EN SALUD PARA LA PROMOCIÓN DE LA HIGIENE Y LA SALUD BUCAL"
"I10405";"INFORMACION EN SALUD PARA LA PROMOCIÓN DE LA SALUD VISUAL"
"I10406";"INFORMACION EN SALUD PARA LA PROMOCIÓN DE LA SALUD AUDITIVA Y COMUNICATIVA"
"I10407";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ENFERMEDADES CRÓNICAS ONCOLÓGICAS"
"I10408";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ENFERMEDADES CRÓNICAS METABÓLICAS"
"I10409";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ENFERMEDADES CRÓNICAS CARDIOVASCULARES"
"I10410";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE ENFERMEDADES RESPIRATORIAS CRÓNICAS"
"I10411";"INFORMACIÓN EN SALUD PARA EL FORTALECIMIENTO DE FACTORES PROTECTORES HACIA EL CONTROL DE LAS ENFERMEDADES HUÉRFANAS"
"I10412";"INFORMACIÓN EN SALUD PARA LA ADOPCIÓN DE ESTILOS DE VIDA SALUDABLE"
"I10412";"INFORMACIÓN EN SALUD PARA LA ADOPCIÓN DE ESTILOS DE VIDA SALUDABLE"
"I10501";"INFORMACIÓN EN SALUD EN PRÁCTICAS DE CUIDADO DE LA SALUD EN EL TRABAJO"
"I10601";"INFORMACIÓN EN SALUD EN PRÁCTICAS DE CUIDADO Y CRIANZA"
"I10601";"INFORMACIÓN EN SALUD EN PRÁCTICAS DE CUIDADO Y CRIANZA"
"I10602";"INFORMACIÓN EN SALUD PARA LA PREPARACIÓN Y AFRONTAMIENTO DE LOS SUCESOS VITALES"
"I10602";"INFORMACIÓN EN SALUD PARA LA PREPARACIÓN Y AFRONTAMIENTO DE LOS SUCESOS VITALES"
"I10602";"INFORMACIÓN EN SALUD PARA LA PREPARACIÓN Y AFRONTAMIENTO DE LOS SUCESOS VITALES"
"I10602";"INFORMACIÓN EN SALUD PARA LA PREPARACIÓN Y AFRONTAMIENTO DE LOS SUCESOS VITALES"
"I10603";"INFORMACIÓN EN SALUD SOBRE MECANISMOS DE PARTICIPACIÓN CIUDADANA "
"I10603";"INFORMACIÓN EN SALUD SOBRE MECANISMOS DE PARTICIPACIÓN CIUDADANA "
"I10603";"INFORMACIÓN EN SALUD SOBRE MECANISMOS DE PARTICIPACIÓN CIUDADANA "
"I10603";"INFORMACIÓN EN SALUD SOBRE MECANISMOS DE PARTICIPACIÓN CIUDADANA "
